CardImageURLs:	
PE/L9_-_Accelerated_Timeline_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/L9_-_Accelerated_Timeline_PE.jpg
UE/L9_-_Accelerated_Timeline_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/L9_-_Accelerated_Timeline_UE.jpg
Per/L9_-_Artifact_-_Empire_Constitution_Per.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Per/L9_-_Artifact_-_Empire_Constitution_Per.jpg
AT/L9_-_Demobilization_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/L9_-_Demobilization_AT.jpg
TG/L9_-_Discard_Equivalency_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/L9_-_Discard_Equivalency_TG.jpg
PE/L9_-_Lost_Fleet_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/L9_-_Lost_Fleet_PE.jpg
UE/L9_-_Lost_Fleet_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/L9_-_Lost_Fleet_UE.jpg
AT/L9_-_Murphys_Law_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/L9_-_Murphys_Law_AT.jpg
GI/L9_-_Parallel_Timesight_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/L9_-_Parallel_Timesight_GI.jpg
Pro/L9_-_Playtester_Hallucination_Pro0.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/L9_-_Playtester_Hallucination_Pro0.jpg
TG/L9_-_Suspended_Animation_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/L9_-_Suspended_Animation_TG.jpg
UE/L9_-_Suspended_Animation_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/L9_-_Suspended_Animation_UE.jpg
TG/L9_-_Timeline_Alteration_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/L9_-_Timeline_Alteration_TG.jpg
CC/L9_-_Whats_This_Button_For_1-4_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/L9_-_Whats_This_Button_For_1-4_CC.jpg
CC/L9_-_Whats_This_Button_For_2-4_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/L9_-_Whats_This_Button_For_2-4_CC.jpg
CC/L9_-_Whats_This_Button_For_3-4_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/L9_-_Whats_This_Button_For_3-4_CC.jpg
CC/L9_-_Whats_This_Button_For_4-4_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/L9_-_Whats_This_Button_For_4-4_CC.jpg
GI/L10_-_Emergency_Evacuation_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/L10_-_Emergency_Evacuation_GI.jpg
UE/L10_-_Galactic_Armageddon_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/L10_-_Galactic_Armageddon_UE.jpg
Pir/L10_-_Galactic_Cataclysm_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/L10_-_Galactic_Cataclysm_Pir.jpg
PoM/L10_-_Political_Intrigue_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/L10_-_Political_Intrigue_PoM.jpg
TG/L10_-_Timeline_Reversal_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/L10_-_Timeline_Reversal_TG.jpg
Pro/M1_-_Aesthetic_Creature_Pro4.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/M1_-_Aesthetic_Creature_Pro4.jpg
GI/M1_-_Geko_Gnats_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/M1_-_Geko_Gnats_GI.jpg
Per/M1_-_Party_Animals_Per.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Per/M1_-_Party_Animals_Per.jpg
PoM/M1_-_Psychotic_Sludge_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/M1_-_Psychotic_Sludge_PoM.jpg
PE/M1_-_Research_Defiler_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M1_-_Research_Defiler_PE.jpg
UE/M1_-_Research_Defiler_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M1_-_Research_Defiler_UE.jpg
NE/M1_-_Sextaraan_Web_Crawlers_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/M1_-_Sextaraan_Web_Crawlers_NE.jpg
UE/M1_-_Sextaraan_Web_Crawlers_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M1_-_Sextaraan_Web_Crawlers_UE.jpg
AL/M1_-_Small_Phaser_Eel_AL.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AL/M1_-_Small_Phaser_Eel_AL.jpg
BE/M1_-_Small_Phaser_Eel_BE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/BE/M1_-_Small_Phaser_Eel_BE.jpg
PE/M1_-_Small_Phaser_Eel_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M1_-_Small_Phaser_Eel_PE.jpg
UE/M1_-_Small_Phaser_Eel_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M1_-_Small_Phaser_Eel_UE.jpg
CC/M1_-_Space_Penguin_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/M1_-_Space_Penguin_CC.jpg
AT/M1_-_Space_Remora_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/M1_-_Space_Remora_AT.jpg
Per/M1_-_Terask_Per.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Per/M1_-_Terask_Per.jpg
Pir/M2_-_Avian_Dragon_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/M2_-_Avian_Dragon_Pir.jpg
Pir/M2_-_Dimensional_Dementia_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/M2_-_Dimensional_Dementia_Pir.jpg
GI/M2_-_Geko_Gnats_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/M2_-_Geko_Gnats_GI.jpg
AF/M2_-_Ionized_Phaser_Eel_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/M2_-_Ionized_Phaser_Eel_AF.jpg
Per/M2_-_Offspring_Per.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Per/M2_-_Offspring_Per.jpg
AL/M2_-_Planet_Gouge_AL.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AL/M2_-_Planet_Gouge_AL.jpg
BE/M2_-_Planet_Gouge_BE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/BE/M2_-_Planet_Gouge_BE.jpg
PE/M2_-_Planet_Gouge_1-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M2_-_Planet_Gouge_1-2_PE.jpg
PE/M2_-_Planet_Gouge_2-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M2_-_Planet_Gouge_2-2_PE.jpg
UE/M2_-_Planet_Gouge_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M2_-_Planet_Gouge_UE.jpg
NE/M2_-_Rat_Infestation_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/M2_-_Rat_Infestation_NE.jpg
NE/M2_-_Skullets_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/M2_-_Skullets_NE.jpg
PE/M2_-_Snare_Vines_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M2_-_Snare_Vines_PE.jpg
UE/M2_-_Snare_Vines_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M2_-_Snare_Vines_UE.jpg
CC/M2_-_Space_Penguin_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/M2_-_Space_Penguin_CC.jpg
PE/M2_-_Space_Vertigo_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M2_-_Space_Vertigo_PE.jpg
TG/M2-8_-_Temporal_Snake_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/M2-8_-_Temporal_Snake_TG.jpg
NE/M2_-_Vymezies_Particle_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/M2_-_Vymezies_Particle_NE.jpg
Pro/M3_-_Aesthetic_Monster_Pro4.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/M3_-_Aesthetic_Monster_Pro4.jpg
PE/M3_-_Alien_Parasites_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M3_-_Alien_Parasites_PE.jpg
UE/M3_-_Alien_Parasites_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M3_-_Alien_Parasites_UE.jpg
Pro/M3_-_Cyber_Beast_Pro1.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/M3_-_Cyber_Beast_Pro1.jpg
PE/M3_-_Invinco_Guardian_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M3_-_Invinco_Guardian_PE.jpg
UE/M3_-_Invinco_Guardian_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M3_-_Invinco_Guardian_UE.jpg
Per/M3_-_Jungle_Moths_Per.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Per/M3_-_Jungle_Moths_Per.jpg
CC/M3_-_Money_Hungry_Weasels_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/M3_-_Money_Hungry_Weasels_CC.jpg
NE/M3_-_Phantom_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/M3_-_Phantom_NE.jpg
NE/M3_-_Phase_Rats_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/M3_-_Phase_Rats_NE.jpg
UE/M3_-_Phase_Rats_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M3_-_Phase_Rats_UE.jpg
TG/M3_-_Research_Mandator_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/M3_-_Research_Mandator_TG.jpg
NE/M3_-_Scandig_Blob_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/M3_-_Scandig_Blob_NE.jpg
UE/M3_-_Scandig_Blob_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M3_-_Scandig_Blob_UE.jpg
PE/M3_-_Shadow_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M3_-_Shadow_PE.jpg
UE/M3_-_Shadow_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M3_-_Shadow_UE.jpg
AL/M3_-_Shield_Fiend_AL.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AL/M3_-_Shield_Fiend_AL.jpg
BE/M3_-_Shield_Fiend_BE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/BE/M3_-_Shield_Fiend_BE.jpg
PE/M3_-_Shield_Fiend_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M3_-_Shield_Fiend_PE.jpg
UE/M3_-_Shield_Fiend_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M3_-_Shield_Fiend_UE.jpg
AT/M3_-_Space_Remora_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/M3_-_Space_Remora_AT.jpg
UE/M3_-_Space_Vertigo_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M3_-_Space_Vertigo_UE.jpg
Pro/M3_-_Wizards_Familiar_Pro5.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/M3_-_Wizards_Familiar_Pro5.jpg
GI/M4_-_Andromeda_Beast_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/M4_-_Andromeda_Beast_GI.jpg
TG/M4_-_Cybercyst_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/M4_-_Cybercyst_TG.jpg
PE/M4_-_Harvesters_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M4_-_Harvesters_PE.jpg
UE/M4_-_Harvesters_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M4_-_Harvesters_UE.jpg
AT/M4_-_Minor_Luck_Demon_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/M4_-_Minor_Luck_Demon_AT.jpg
Per/M4_-_Planet_Gouge_Per.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Per/M4_-_Planet_Gouge_Per.jpg
PoM/M4_-_Psychotic_Sludge_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/M4_-_Psychotic_Sludge_PoM.jpg
PE/M4_-_Sirens_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M4_-_Sirens_PE.jpg
AL/M4_-_Space_Dragon_AL.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AL/M4_-_Space_Dragon_AL.jpg
BE/M4_-_Space_Dragon_BE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/BE/M4_-_Space_Dragon_BE.jpg
PE/M4_-_Space_Dragon_1-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M4_-_Space_Dragon_1-2_PE.jpg
PE/M4_-_Space_Dragon_2-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M4_-_Space_Dragon_2-2_PE.jpg
UE/M4_-_Space_Dragon_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M4_-_Space_Dragon_UE.jpg
CC/M4_-_Space_Penguin_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/M4_-_Space_Penguin_CC.jpg
PE/M4_-_Spacetacean_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M4_-_Spacetacean_PE.jpg
UE/M4_-_Spacetacean_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M4_-_Spacetacean_UE.jpg
TG/M4_-_Suark_Beast_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/M4_-_Suark_Beast_TG.jpg
TG/M4-6_-_Temporal_Snake_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/M4-6_-_Temporal_Snake_TG.jpg
NE/M4_-_The_Soulless_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/M4_-_The_Soulless_NE.jpg
TG/M4_-_Time_Keeper_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/M4_-_Time_Keeper_TG.jpg
UE/M4_-_Time_Keeper_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M4_-_Time_Keeper_UE.jpg
NE/M4_-_Vymezies_Matter_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/M4_-_Vymezies_Matter_NE.jpg
UE/M4_-_Vymezies_Matter_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M4_-_Vymezies_Matter_UE.jpg
Pro/M5_-_Aesthetic_Beast_Pro4.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/M5_-_Aesthetic_Beast_Pro4.jpg
PE/M5_-_Astromorph_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M5_-_Astromorph_PE.jpg
UE/M5_-_Astromorph_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M5_-_Astromorph_UE.jpg
GI/M5_-_Boarding_Beast_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/M5_-_Boarding_Beast_GI.jpg
PoM/M5_-_Corporeal_Traveler_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/M5_-_Corporeal_Traveler_PoM.jpg
AL/M5_-_Large_Phaser_Eel_AL.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AL/M5_-_Large_Phaser_Eel_AL.jpg
BE/M5_-_Large_Phaser_Eel_BE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/BE/M5_-_Large_Phaser_Eel_BE.jpg
PE/M5_-_Large_Phaser_Eel_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M5_-_Large_Phaser_Eel_PE.jpg
CC/M5_-_Mime_Control_Beast_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/M5_-_Mime_Control_Beast_CC.jpg
PE/M5_-_Occumbus_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M5_-_Occumbus_PE.jpg
UE/M5_-_Occumbus_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M5_-_Occumbus_UE.jpg
Pir/M5_-_Pirate_Wench_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/M5_-_Pirate_Wench_Pir.jpg
PE/M5_-_Power_Leech_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M5_-_Power_Leech_PE.jpg
PE/M5_-_Ship_Mimic_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M5_-_Ship_Mimic_PE.jpg
UE/M5_-_Ship_Mimic_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M5_-_Ship_Mimic_UE.jpg
AT/M5_-_Space_Remora_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/M5_-_Space_Remora_AT.jpg
PE/M5_-_Surface_Monster_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M5_-_Surface_Monster_PE.jpg
NE/M5_-_Symnergenic_Cloud_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/M5_-_Symnergenic_Cloud_NE.jpg
NE/M5_-_Tectonic_Burrower_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/M5_-_Tectonic_Burrower_NE.jpg
UE/M5_-_Tectonic_Burrower_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M5_-_Tectonic_Burrower_UE.jpg
TG/M5_-_Time_Fiend_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/M5_-_Time_Fiend_TG.jpg
PE/M5_-_Zarom_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M5_-_Zarom_PE.jpg
UE/M5_-_Zarom_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M5_-_Zarom_UE.jpg
Pro/M6_-_Artifact_Critic_Pro4.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/M6_-_Artifact_Critic_Pro4.jpg
AL/M6_-_Invinco_Guardian_AL.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AL/M6_-_Invinco_Guardian_AL.jpg
BE/M6_-_Invinco_Guardian_BE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/BE/M6_-_Invinco_Guardian_BE.jpg
PE/M6_-_Invinco_Guardian_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M6_-_Invinco_Guardian_PE.jpg
AF/M6_-_Ionized_Phaser_Eel_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/M6_-_Ionized_Phaser_Eel_AF.jpg
PoM/M6_-_Material_Evil_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/M6_-_Material_Evil_PoM.jpg
PE/M6_-_Mind_Control_Beast_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M6_-_Mind_Control_Beast_PE.jpg
UE/M6_-_Mind_Control_Beast_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M6_-_Mind_Control_Beast_UE.jpg
Pir/M6_-_Pirates_Parrot_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/M6_-_Pirates_Parrot_Pir.jpg
Per/M6_-_Research_Mandator_Per.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Per/M6_-_Research_Mandator_Per.jpg
PE/M6_-_Scentari_Snails_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M6_-_Scentari_Snails_PE.jpg
PE/M6_-_Seductress_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M6_-_Seductress_PE.jpg
UE/M6_-_Seductress_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/M6_-_Seductress_UE.jpg
PE/M6_-_Shuttle_Eater_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/M6_-_Shuttle_Eater_PE.jpg
TG/M6-4_-_Temporal_Snake_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/M6-4_-_Temporal_Snake_TG.jpg
TG/M6_-_Time_Guardian_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/M6_-_Time_Guardian_TG.jpg
